Year,Full Name,Age,Salary,ERA,Hits,Earned Runs,Strike Outs,Home Runs,Wins,Losses,Outs Pitched,Batters Faced by Pitcher,Games Finished,Weight,Height,League,Team,Games Started
1997,OlivaresOmar,30.0,1125000.0,4.7,110,60,74,8,5,6,345,502.0,0,185.0,73.0,AL,DET,19
1997,OliverDarren,27.0,1075000.0,4.2,213,94,104,29,13,12,604,887.0,0,250.0,75.0,AL,TEX,32
1997,OquistMike,29.0,195000.0,5.02,111,60,72,15,4,6,323,473.0,0,170.0,74.0,AL,OAK,17
1997,OsborneDonovan,28.0,2750000.0,4.93,84,44,51,10,3,7,241,337.0,0,195.0,74.0,NL,SLN,14
1997,ParkChan Ho,24.0,270000.0,3.38,149,72,166,24,14,8,576,792.0,1,210.0,74.0,NL,LAN,29
1997,PavlikRoger,30.0,2850000.0,4.37,59,28,35,7,3,5,173,256.0,0,220.0,75.0,AL,TEX,11
1997,PerezCarlos,26.0,210000.0,3.88,206,89,110,21,12,13,620,857.0,0,195.0,75.0,NL,MON,32
1997,PersonRobert,28.0,185000.0,5.61,125,80,99,19,5,10,385,566.0,0,180.0,72.0,AL,TOR,22
1997,PettitteAndy,25.0,600000.0,2.88,233,77,166,7,18,7,721,986.0,0,235.0,77.0,AL,NYA,35
1997,PrietoAriel,28.0,194000.0,5.04,155,70,90,16,6,8,375,588.0,0,220.0,75.0,AL,OAK,22
1997,RadkeBrad,25.0,450000.0,3.87,238,103,174,28,20,10,719,989.0,0,180.0,74.0,AL,MIN,35
1997,RappPat,30.0,1125000.0,4.47,121,54,64,11,4,6,326,484.0,0,195.0,75.0,NL,FLO,19
1997,ReedRick,33.0,212000.0,2.89,186,67,113,19,13,9,625,824.0,0,195.0,72.0,NL,NYN,31
1997,RemlingerMike,31.0,155000.0,4.14,100,57,145,11,8,8,372,525.0,10,195.0,72.0,NL,CIN,12
1997,ReynosoArmando,31.0,1000000.0,4.53,95,46,47,7,6,3,274,388.0,0,186.0,72.0,NL,NYN,16
1997,ReynoldsShane,29.0,2050000.0,4.23,189,85,152,19,9,10,543,773.0,0,210.0,75.0,NL,HOU,30
1997,RigbyBrad,24.0,150000.0,4.87,92,42,34,14,1,7,233,339.0,0,203.0,78.0,AL,OAK,14
1997,RitzKevin,32.0,2500000.0,5.87,142,70,56,16,6,8,322,486.0,0,195.0,76.0,NL,COL,18
1997,RobertsonRich,29.0,205000.0,5.69,169,93,69,19,8,12,441,666.0,2,175.0,76.0,AL,MIN,26
1997,RodriguezFrankie,25.0,220000.0,4.62,147,73,65,12,3,6,427,613.0,5,193.0,72.0,AL,MIN,15
1997,RogersKenny,33.0,5000000.0,5.65,161,91,78,18,6,7,435,651.0,4,200.0,73.0,AL,NYA,22
1997,RosadoJose,23.0,200000.0,4.69,208,106,129,26,9,12,610,881.0,0,175.0,72.0,AL,KCA,33
1997,RueterKirk,27.0,260000.0,3.45,194,73,115,17,13,6,572,802.0,0,190.0,75.0,NL,SFN,32
1997,RuschGlendon,23.0,150000.0,5.5,206,104,116,28,6,9,511,758.0,0,170.0,74.0,AL,KCA,27
1997,SantanaJulio,24.0,150000.0,6.75,141,78,64,16,4,6,312,496.0,3,175.0,72.0,AL,TEX,14
1997,SaundersTony,23.0,150000.0,4.61,99,57,102,12,4,6,334,483.0,0,205.0,74.0,NL,FLO,21
1997,SchillingCurt,31.0,3500000.0,2.97,208,84,319,25,17,11,763,1009.0,0,205.0,77.0,NL,PHI,35
1997,SchmidtJason,24.0,210000.0,4.6,193,96,136,16,10,9,563,825.0,0,185.0,77.0,NL,PIT,32
1997,SchourekPete,28.0,2640000.0,5.42,78,51,59,18,5,8,254,371.0,0,195.0,77.0,NL,CIN,17
1997,SeleAaron,27.0,1126000.0,5.38,196,106,122,25,13,12,532,810.0,0,205.0,77.0,AL,BOS,33
1997,SmileyJohn,32.0,3750000.0,5.23,139,68,94,17,9,10,351,514.0,0,180.0,76.0,NL,CIN,20
1997,SmithPete,31.0,435000.0,4.81,120,63,68,16,7,6,354,511.0,7,185.0,74.0,NL,SDN,15
1997,SmoltzJohn,30.0,7000000.0,3.02,234,86,241,21,15,12,768,1043.0,0,210.0,75.0,NL,ATL,35
1997,SpringerDennis,32.0,195000.0,5.18,199,112,75,32,9,9,584,846.0,0,185.0,70.0,AL,ANA,28
1997,StephensonGarrett,25.0,150000.0,3.15,104,41,81,11,8,6,351,474.0,0,195.0,76.0,NL,PHI,18
1997,StottlemyreTodd,32.0,4100000.0,3.88,155,78,160,16,12,9,543,761.0,0,195.0,75.0,NL,SLN,28
1997,SwiftBill,36.0,4608333.0,6.34,85,46,29,11,4,6,196,304.0,1,170.0,72.0,NL,COL,13
1997,TapaniKevin,33.0,3750000.0,3.39,77,32,55,7,9,3,255,352.0,0,180.0,72.0,NL,CHN,13
1997,TelghederDave,31.0,165000.0,6.06,134,68,55,15,4,6,303,458.0,0,212.0,75.0,AL,OAK,19
1997,TewksburyBob,37.0,2000000.0,4.22,200,79,92,12,8,13,506,721.0,0,200.0,76.0,AL,MIN,26
1997,ThompsonJustin,24.0,198000.0,3.02,188,75,151,20,15,11,670,891.0,0,215.0,76.0,AL,DET,32
1997,ThomsonJohn,24.0,150000.0,4.71,193,87,106,15,7,9,499,721.0,0,175.0,75.0,NL,COL,27
1997,TomkoBrett,24.0,150000.0,3.43,106,48,95,14,11,7,378,519.0,1,220.0,76.0,NL,CIN,19
1997,TrachselSteve,27.0,2100000.0,4.51,225,101,160,32,8,12,604,878.0,0,185.0,75.0,NL,CHN,34
1997,ValdezIsmael,24.0,900000.0,2.65,171,58,140,16,10,11,590,795.0,0,185.0,75.0,NL,LAN,30
1997,ValdesMarc,26.0,152500.0,3.13,84,33,54,2,4,4,285,407.0,9,170.0,72.0,NL,MON,7
1997,ValenzuelaFernando,37.0,1650000.0,4.75,84,35,51,10,2,8,199,313.0,0,180.0,71.0,NL,SDN,13
1997,VanLandinghamWilliam,27.0,295000.0,4.96,80,49,52,11,4,7,267,403.0,1,210.0,74.0,NL,SFN,17
1997,WadeTerrell,24.0,180000.0,5.36,60,25,35,6,2,3,126,197.0,1,205.0,75.0,NL,ATL,9
1997,WakefieldTim,31.0,2500000.0,4.25,193,95,151,24,12,15,604,866.0,2,210.0,74.0,AL,BOS,29
1997,WasdinJohn,25.0,185000.0,4.4,121,61,84,18,4,6,374,534.0,10,190.0,74.0,AL,BOS,7
1997,WatsonAllen,27.0,1300000.0,4.93,220,109,141,37,12,12,597,880.0,0,195.0,75.0,AL,ANA,34
1997,WellsDavid,34.0,3766667.0,4.21,239,102,156,24,16,10,654,922.0,0,187.0,75.0,AL,NYA,32
1997,WengertDon,28.0,172500.0,6.04,177,90,68,21,5,11,402,612.0,16,205.0,74.0,AL,OAK,12
1997,WilliamsWoody,31.0,387500.0,4.35,201,94,124,31,9,14,584,833.0,0,180.0,72.0,AL,TOR,31
1997,WittBobby,33.0,2000000.0,4.82,245,112,121,33,12,12,627,919.0,1,190.0,74.0,AL,TEX,32
1997,WolcottBob,24.0,195000.0,6.03,129,67,58,22,5,6,300,451.0,0,190.0,72.0,AL,SEA,18
1997,WoodardSteve,22.0,150000.0,5.15,39,21,32,5,3,3,110,153.0,0,225.0,76.0,AL,ML4,7
1997,WorrellTim,30.0,835000.0,5.16,116,61,81,14,4,8,319,483.0,14,210.0,76.0,NL,SDN,10
1997,WrightJamey,23.0,169500.0,6.25,198,104,59,19,8,12,449,698.0,0,240.0,78.0,NL,COL,26
1997,WrightJaret,22.0,150000.0,4.38,81,44,63,9,8,3,271,388.0,0,220.0,74.0,AL,CLE,16
1998,AcevedoJuan,28.0,200000.0,2.56,83,28,56,7,8,3,295,394.0,29,245.0,74.0,NL,SLN,9
1998,AlvarezWilson,28.0,4500000.0,4.73,130,75,107,18,6,14,428,624.0,0,175.0,73.0,AL,TBA,25
1998,AndersonBrian,26.0,775000.0,4.33,221,100,95,39,12,13,624,845.0,0,190.0,73.0,NL,ARI,32
1998,ArrojoRolando,33.0,245000.0,3.56,195,80,152,21,14,12,606,853.0,0,215.0,76.0,AL,TBA,32
1998,AshbyAndy,31.0,4125000.0,3.34,223,84,151,23,17,9,680,939.0,0,180.0,73.0,NL,SDN,33
1998,AstacioPedro,30.0,3350000.0,6.23,245,145,170,39,13,14,628,938.0,0,174.0,74.0,NL,COL,34
1998,AverySteve,28.0,3900000.0,5.02,128,69,57,14,10,7,371,546.0,4,180.0,76.0,AL,BOS,23
1998,AybarManny,26.0,175000.0,5.98,90,54,57,6,6,6,244,369.0,1,165.0,73.0,NL,SLN,14
1998,BaldwinJames,27.0,300000.0,5.32,176,94,108,18,13,6,477,712.0,3,210.0,75.0,AL,CHA,24
1998,BarberBrian,25.0,175000.0,6.0,45,28,24,5,2,4,126,180.0,0,175.0,73.0,AL,KCA,8
1998,BatistaMiguel,27.0,173000.0,3.8,141,57,92,12,3,5,405,598.0,12,210.0,73.0,NL,MON,13
1998,BeechMatt,26.0,185000.0,5.15,126,67,113,19,3,9,351,531.0,0,190.0,74.0,NL,PHI,21
1998,BelcherTim,37.0,2300000.0,4.27,247,111,130,37,14,14,702,1003.0,0,210.0,75.0,AL,KCA,34
1998,BenesAndy,31.0,6450000.0,3.97,221,102,164,25,14,13,694,979.0,0,235.0,78.0,NL,ARI,34
1998,BereJason,27.0,700000.0,6.45,98,60,53,14,3,7,251,404.0,0,185.0,75.0,AL,CHA,15
1998,BereJason,27.0,170000.0,4.12,39,20,31,3,3,2,131,184.0,2,185.0,75.0,NL,CIN,7
1998,BergmanSean,28.0,465000.0,3.72,183,71,100,20,12,9,516,733.0,1,205.0,76.0,NL,HOU,27
1998,BlairWillie,33.0,3250000.0,5.34,165,87,71,27,4,15,440,634.0,0,185.0,73.0,NL,ARI,23
1998,BottenfieldKent,30.0,800000.0,4.44,128,66,98,13,4,6,401,578.0,11,225.0,75.0,NL,SLN,17
1998,BrownKevin,33.0,4935000.0,2.38,225,68,257,8,18,7,771,1032.0,0,195.0,76.0,NL,SDN,35
1998,BurbaDave,32.0,2800000.0,4.11,210,93,132,30,15,10,611,870.0,0,220.0,76.0,AL,CLE,31
1998,BurkettJohn,34.0,4000000.0,5.68,230,123,131,19,9,13,585,854.0,0,175.0,74.0,AL,TEX,32
1998,ByrdPaul,28.0,237500.0,2.29,41,14,38,6,5,2,165,222.0,0,185.0,73.0,NL,PHI,8
1998,CandiottiTom,41.0,2850000.0,4.84,222,108,98,30,11,16,603,878.0,0,205.0,75.0,AL,OAK,33
1998,CarpenterChris,23.0,190000.0,4.37,177,85,136,18,12,7,525,742.0,4,230.0,78.0,AL,TOR,24
1998,CastilloFrank,29.0,1750000.0,6.83,150,88,81,17,3,9,348,531.0,4,180.0,73.0,AL,DET,19
1998,ClarkMark,30.0,5050000.0,4.84,236,115,161,23,9,14,641,918.0,0,225.0,77.0,NL,CHN,33
1998,ClemensRoger,36.0,8550000.0,2.65,169,69,271,11,20,6,704,961.0,0,205.0,76.0,AL,TOR,33
1998,CloudeKen,23.0,174000.0,6.37,187,110,114,29,8,10,466,722.0,0,200.0,73.0,AL,SEA,30
1998,ColonBartolo,25.0,180000.0,3.71,205,84,158,15,14,9,612,883.0,0,285.0,71.0,AL,CLE,31
1998,ConeDavid,35.0,6666667.0,3.55,186,82,209,20,20,7,623,866.0,0,180.0,73.0,AL,NYA,31
1998,CordovaFrancisco,26.0,500000.0,3.31,204,81,157,22,13,14,661,921.0,0,190.0,70.0,NL,PIT,33
1998,DaalOmar,26.0,575000.0,2.88,146,52,132,12,8,12,488,664.0,4,160.0,75.0,NL,ARI,23
1998,DarwinDanny,43.0,710000.0,5.51,176,91,81,23,8,10,446,660.0,2,185.0,75.0,NL,SFN,25
1998,DicksonJason,25.0,295000.0,6.05,147,82,61,17,10,10,366,545.0,5,190.0,72.0,AL,ANA,18
1998,DrabekDoug,36.0,1663162.0,7.29,138,88,55,20,6,11,326,484.0,1,185.0,73.0,AL,BAL,21
1998,DreifortDarren,26.0,685000.0,4.0,171,80,168,12,8,12,540,752.0,0,205.0,74.0,NL,LAN,26
1998,EldredCal,31.0,3266667.0,4.8,157,71,86,14,4,8,399,602.0,0,215.0,76.0,NL,MIL,23
1998,EricksonScott,30.0,3700000.0,4.01,284,112,186,23,16,13,754,1102.0,0,220.0,76.0,AL,BAL,36
1998,EscobarKelvim,22.0,220000.0,3.73,72,33,72,5,7,3,239,342.0,2,205.0,73.0,AL,TOR,10
1998,EstesShawn,25.0,650000.0,5.06,150,84,136,14,7,12,448,661.0,0,185.0,74.0,NL,SFN,25
1998,EyreScott,26.0,185000.0,5.38,114,64,73,24,3,8,321,491.0,10,160.0,73.0,AL,CHA,17
1998,FasseroJeff,35.0,5016667.0,3.97,223,99,176,33,13,12,674,954.0,0,180.0,73.0,AL,SEA,32
1998,FinleyChuck,36.0,5000000.0,3.39,210,84,212,20,11,9,670,976.0,0,220.0,78.0,AL,ANA,34
1998,FlorieBryce,28.0,600000.0,4.8,141,71,97,16,8,9,399,580.0,6,185.0,72.0,AL,DET,16
1998,FontenotJoe,21.0,170000.0,6.33,56,30,24,5,0,7,128,204.0,0,185.0,74.0,NL,FLO,8
1998,GardnerMark,36.0,1100000.0,4.33,203,102,151,29,13,6,636,886.0,0,190.0,73.0,NL,SFN,33
1998,GlavineTom,32.0,7000000.0,2.47,202,63,157,13,20,6,688,934.0,0,175.0,72.0,NL,ATL,33
1998,GonzalezGeremi,23.0,210000.0,5.32,124,65,70,13,7,7,330,493.0,0,200.0,74.0,NL,CHN,20
1998,GoodenDwight,34.0,2787500.0,3.76,135,56,83,13,8,6,402,580.0,0,190.0,74.0,AL,CLE,23
1998,GraceMike,28.0,225000.0,5.48,116,55,46,10,4,7,271,418.0,1,210.0,76.0,NL,PHI,15
1998,GreenTyler,28.0,550000.0,5.03,142,89,113,23,6,12,478,699.0,0,185.0,77.0,NL,PHI,27
1998,GreisingerSeth,23.0,170000.0,5.12,142,74,66,17,6,9,390,562.0,0,200.0,75.0,AL,DET,21
1998,GuzmanJuan,32.0,5000000.0,4.41,133,71,113,19,6,12,435,632.0,0,190.0,71.0,AL,TOR,22
1998,HamiltonJoey,28.0,3250000.0,4.27,220,103,147,15,13,13,652,958.0,0,220.0,76.0,NL,SDN,34
1998,HamptonMike,26.0,2250000.0,3.36,227,79,137,18,11,7,635,917.0,0,185.0,70.0,NL,HOU,32
1998,HaneyChris,30.0,1800000.0,7.03,125,76,51,18,6,6,292,450.0,2,185.0,75.0,AL,KCA,12
1998,HansonErik,33.0,3533333.0,6.24,73,34,21,10,0,3,147,243.0,3,210.0,78.0,AL,TOR,8
1998,HarnischPete,32.0,300000.0,3.14,176,73,157,24,14,7,627,854.0,0,195.0,73.0,NL,CIN,32
1998,HawkinsLaTroy,26.0,180000.0,5.25,227,111,105,27,7,14,571,840.0,0,220.0,77.0,AL,MIN,33
1998,HaynesJimmy,26.0,187500.0,5.09,229,110,134,25,11,9,583,875.0,0,185.0,76.0,AL,OAK,33
1998,HellingRick,28.0,216500.0,4.41,209,106,164,27,20,7,649,922.0,0,215.0,75.0,AL,TEX,33
1998,HentgenPat,30.0,3250000.0,5.17,208,102,94,28,12,11,533,795.0,0,210.0,74.0,AL,TOR,29
1998,HermansonDustin,26.0,250000.0,3.13,163,65,154,21,14,11,561,768.0,0,195.0,75.0,NL,MON,30
1998,HernandezLivan,23.0,1475000.0,4.72,265,123,162,37,10,12,703,1040.0,0,245.0,74.0,NL,FLO,33
1998,HernandezOrlando,33.0,750000.0,3.13,113,49,131,11,12,4,423,574.0,0,210.0,74.0,AL,NYA,21
1998,HershiserOrel,40.0,3720000.0,4.41,200,99,126,22,11,10,606,887.0,0,190.0,75.0,NL,SFN,34
1998,HillKen,33.0,5000000.0,4.98,123,57,57,6,9,6,309,458.0,0,200.0,76.0,AL,ANA,19
1998,HitchcockSterling,27.0,2250000.0,3.93,169,77,158,29,9,7,529,743.0,3,200.0,73.0,NL,SDN,27
1998,IrabuHideki,29.0,2925000.0,4.06,148,78,126,27,13,9,519,732.0,0,240.0,76.0,AL,NYA,28
1998,JohnsDoug,31.0,250000.0,4.57,108,44,34,9,3,3,260,382.0,5,185.0,74.0,AL,BAL,10
1998,JohnsonJason,25.0,170000.0,5.7,74,38,36,9,2,5,180,274.0,0,225.0,78.0,AL,TBA,13
1998,JohnsonRandy,35.0,6000000.0,4.33,146,77,213,19,9,10,480,685.0,0,225.0,82.0,AL,SEA,23
1998,JonesBobby,28.0,3116667.0,4.05,192,88,115,23,9,9,586,804.0,0,210.0,76.0,NL,NYN,30
1998,JonesBobby,26.0,170000.0,5.22,153,82,109,12,7,8,424,630.0,1,185.0,72.0,NL,COL,20
1998,JudenJeff,27.0,1000000.0,5.53,149,85,109,20,7,11,415,629.0,0,245.0,79.0,NL,MIL,24
1998,KamienieckiScott,34.0,2850000.0,6.75,67,41,25,7,2,6,164,249.0,1,195.0,72.0,AL,BAL,11
1998,KarlScott,27.0,800000.0,4.4,219,94,102,21,10,11,577,843.0,0,195.0,74.0,NL,MIL,33
1998,KeagleGreg,27.0,200000.0,5.59,46,24,25,5,0,5,116,180.0,0,185.0,73.0,AL,DET,7
1998,KeyJimmy,37.0,5390825.0,4.2,77,37,53,5,6,3,238,327.0,4,185.0,73.0,AL,BAL,11
1998,KileDarryl,30.0,5492981.0,5.2,257,133,158,28,13,17,691,1020.0,1,185.0,77.0,NL,COL,35
1998,LangstonMark,38.0,500000.0,5.86,107,53,56,11,4,6,244,380.0,0,177.0,74.0,NL,SDN,16
1998,LeiterAl,33.0,3000000.0,2.47,151,53,174,8,17,6,579,789.0,0,200.0,74.0,NL,NYN,28
1998,LieberJon,28.0,1450000.0,4.11,182,78,138,23,8,14,513,731.0,1,220.0,75.0,NL,PIT,28
1998,LimaJose,26.0,240000.0,3.7,229,96,169,34,16,8,700,950.0,0,170.0,74.0,NL,HOU,33
1998,LoaizaEsteban,27.0,450000.0,4.52,96,46,53,13,6,5,275,394.0,3,230.0,74.0,NL,PIT,14
1998,LoewerCarlton,25.0,170000.0,6.09,154,83,58,18,7,8,368,549.0,0,220.0,78.0,NL,PHI,21
1998,LoweDerek,25.0,172000.0,4.02,126,55,77,5,3,9,369,527.0,8,230.0,78.0,AL,BOS,10
1998,MadduxGreg,32.0,9600000.0,2.22,201,62,204,13,18,9,753,987.0,0,170.0,72.0,NL,ATL,34
1998,MartinezPedro,27.0,7575000.0,2.89,188,75,251,26,19,7,701,951.0,0,170.0,71.0,AL,BOS,33
1998,MartinezRamon,30.0,4800000.0,2.83,76,32,91,8,7,3,305,418.0,0,165.0,76.0,NL,LAN,15
1998,McDowellJack,32.0,1500000.0,5.09,96,43,45,11,5,3,228,334.0,0,180.0,77.0,AL,ANA,14
1998,MeadowsBrian,23.0,170000.0,5.21,222,101,88,20,11,13,523,772.0,0,210.0,76.0,NL,FLO,31
1998,MedinaRafael,23.0,170000.0,6.01,76,45,49,8,2,6,202,327.0,0,194.0,75.0,NL,FLO,12
1998,MendozaRamiro,26.0,275000.0,3.25,131,47,56,9,10,2,391,548.0,6,154.0,74.0,AL,NYA,14
1998,MerckerKent,30.0,1300000.0,5.07,199,91,72,11,11,11,485,716.0,1,175.0,73.0,NL,SLN,29
1998,MillwoodKevin,24.0,175000.0,4.08,175,79,163,18,17,8,523,748.0,1,230.0,76.0,NL,ATL,29
1998,MiltonEric,23.0,170000.0,5.64,195,108,107,25,8,14,517,772.0,0,200.0,75.0,AL,MIN,32
1998,MlickiDave,30.0,1250000.0,5.68,68,36,39,8,1,4,171,264.0,0,185.0,76.0,NL,NYN,10
1998,MoehlerBrian,27.0,240000.0,3.9,220,96,123,30,14,13,664,912.0,0,195.0,75.0,AL,DET,33
1998,MooreTrey,26.0,170000.0,5.02,78,34,35,5,2,5,183,277.0,1,200.0,73.0,NL,MON,11
1998,MorganMike,39.0,1300000.0,3.49,108,38,50,13,4,2,294,412.0,0,195.0,75.0,AL,MIN,17
1998,MorrisMatt,24.0,300000.0,2.53,101,32,79,8,7,5,341,468.0,0,210.0,77.0,NL,SLN,17
1998,MoyerJamie,36.0,2000000.0,3.53,234,92,158,23,15,9,703,974.0,0,170.0,72.0,AL,SEA,34
1998,MussinaMike,30.0,6755492.0,3.49,189,80,175,22,13,10,619,835.0,0,185.0,74.0,AL,BAL,29
1998,NagyCharles,31.0,3416666.0,5.22,250,122,120,34,15,10,631,930.0,0,200.0,75.0,AL,CLE,33
1998,NavarroJaime,31.0,5000000.0,6.36,223,122,71,30,8,16,518,802.0,4,210.0,76.0,AL,CHA,27
1998,NeagleDenny,30.0,4500000.0,3.55,196,83,165,25,16,11,631,861.0,0,200.0,76.0,NL,ATL,31
1998,NomoHideo,30.0,2800000.0,5.05,57,38,73,8,2,7,203,295.0,0,210.0,74.0,NL,LAN,12
1998,OgeaChad,28.0,1033333.0,5.61,74,43,43,9,5,4,207,307.0,1,200.0,74.0,AL,CLE,9
1998,OjalaKirt,30.0,225000.0,4.25,128,59,75,14,2,7,375,554.0,4,210.0,74.0,NL,FLO,13
1998,OlivaresOmar,31.0,1150000.0,4.03,189,82,112,19,9,9,549,805.0,6,185.0,73.0,AL,ANA,26
1998,OliverDarren,28.0,3050000.0,6.53,140,75,58,11,6,7,310,493.0,0,250.0,75.0,AL,TEX,19
1998,OquistMike,30.0,215000.0,6.22,210,121,112,27,7,11,525,777.0,2,170.0,74.0,AL,OAK,29
1998,OrtizRuss,24.0,170000.0,4.99,90,49,75,11,4,4,265,394.0,3,200.0,73.0,NL,SFN,13
1998,OsborneDonovan,29.0,3750000.0,4.09,84,38,60,11,5,4,251,358.0,0,195.0,74.0,NL,SLN,14
1998,ParkChan Ho,25.0,700000.0,3.71,199,91,191,16,15,9,662,946.0,0,210.0,74.0,NL,LAN,34
1998,ParqueJim,23.0,170000.0,5.1,135,64,77,14,7,5,339,507.0,0,165.0,71.0,AL,CHA,21
1998,ParrisSteve,31.0,175000.0,3.73,89,41,77,9,6,5,297,421.0,0,190.0,72.0,NL,CIN,16
1998,PavanoCarl,22.0,170000.0,4.21,130,63,83,18,6,9,404,580.0,0,265.0,77.0,NL,MON,23
1998,PerezCarlos,27.0,1500000.0,3.75,177,68,82,12,7,10,490,690.0,0,195.0,75.0,NL,MON,23
1998,PetersChris,26.0,205000.0,3.47,142,57,103,13,8,10,444,630.0,7,162.0,73.0,NL,PIT,21
1998,PetkovsekMark,33.0,475000.0,4.77,131,56,55,9,7,4,317,476.0,7,185.0,72.0,NL,SLN,10
1998,PettitteAndy,26.0,3800000.0,4.24,226,102,146,20,16,11,649,932.0,0,235.0,77.0,AL,NYA,32
1998,PichardoHipolito,29.0,2150000.0,5.13,126,64,55,11,7,8,337,503.0,2,160.0,73.0,AL,KCA,18
1998,PolitteCliff,24.0,170000.0,6.32,45,26,22,6,2,3,111,172.0,0,185.0,71.0,NL,SLN,8
1998,PonsonSidney,22.0,170000.0,5.27,157,79,85,19,8,9,405,588.0,5,220.0,73.0,AL,BAL,20
1998,PortugalMark,36.0,2350000.0,4.44,186,82,104,26,10,5,499,704.0,0,170.0,72.0,NL,PHI,26
1998,PowellBrian,25.0,170000.0,6.35,101,59,46,17,3,8,251,383.0,1,205.0,74.0,AL,DET,16
1998,RadkeBrad,26.0,1400000.0,4.3,238,102,146,23,12,14,641,904.0,0,180.0,74.0,AL,MIN,32
1998,RappPat,31.0,800000.0,5.3,208,111,132,24,12,13,565,855.0,0,195.0,75.0,AL,KCA,32
1998,ReedRick,34.0,1375000.0,3.48,208,82,153,30,16,11,637,845.0,0,195.0,72.0,NL,NYN,31
1998,RekarBryan,26.0,190000.0,4.98,95,48,55,16,2,8,260,369.0,1,205.0,75.0,AL,TBA,15
1998,RemlingerMike,32.0,300000.0,4.82,164,88,144,23,8,15,493,727.0,0,195.0,72.0,NL,CIN,28
1998,ReyesDennys,21.0,170000.0,4.42,35,19,44,2,3,1,116,170.0,0,250.0,75.0,NL,CIN,7
1998,ReynosoArmando,32.0,1250000.0,3.82,64,29,40,4,7,3,205,292.0,0,186.0,72.0,NL,NYN,11
1998,ReynoldsShane,30.0,3325000.0,3.51,257,91,209,25,19,8,700,986.0,0,210.0,75.0,NL,HOU,35
1998,RodriguezFrankie,26.0,425000.0,6.56,88,51,62,6,4,6,210,329.0,4,193.0,72.0,AL,MIN,11
1998,RogersKenny,34.0,5000000.0,3.17,215,84,138,19,16,8,716,970.0,0,200.0,73.0,AL,OAK,34
1998,RoqueRafael,26.0,170000.0,4.88,42,26,34,9,4,2,144,206.0,0,186.0,76.0,NL,MIL,9
1998,RosadoJose,24.0,242500.0,4.69,180,91,135,25,8,11,524,757.0,1,175.0,72.0,AL,KCA,25
1998,RoseBrian,22.0,170000.0,6.93,43,29,18,9,1,4,113,168.0,0,215.0,75.0,AL,BOS,8
1998,RueterKirk,28.0,1835000.0,4.36,193,91,102,27,16,9,563,806.0,0,190.0,75.0,NL,SFN,33
1998,RuschGlendon,24.0,220000.0,5.88,191,101,94,22,6,15,464,686.0,2,170.0,74.0,AL,KCA,24
1998,SaberhagenBret,34.0,3800000.0,3.96,181,77,100,22,15,8,525,725.0,0,160.0,73.0,AL,BOS,31
1998,SanchezJesus,24.0,170000.0,4.47,178,86,137,18,7,9,519,765.0,1,165.0,70.0,NL,FLO,29
1998,SantanaJulio,25.0,197500.0,4.23,144,66,60,18,5,6,421,603.0,5,175.0,72.0,AL,TBA,19
1998,SaundersTony,24.0,215000.0,4.12,191,88,172,15,6,15,577,855.0,0,205.0,74.0,AL,TBA,31
1998,SchillingCurt,32.0,4700000.0,3.25,236,97,300,23,15,14,806,1089.0,0,205.0,77.0,NL,PHI,35
1998,SchmidtJason,25.0,500000.0,4.07,228,97,158,24,11,14,643,916.0,0,185.0,77.0,NL,PIT,33
1998,SchourekPete,29.0,1600000.0,4.3,45,21,36,7,1,3,132,183.0,0,195.0,77.0,AL,BOS,8
1998,SeleAaron,28.0,2850000.0,4.23,239,100,167,14,19,11,638,954.0,0,205.0,77.0,AL,TEX,33
1998,SerafiniDan,24.0,170000.0,6.48,95,54,46,10,7,4,225,345.0,3,190.0,73.0,AL,MIN,9
1998,SilvaJose,25.0,180000.0,4.4,104,49,64,7,6,7,301,425.0,0,235.0,78.0,NL,PIT,18
1998,SirotkaMike,27.0,195000.0,5.06,255,119,128,30,14,15,635,911.0,0,190.0,73.0,AL,CHA,33
1998,SmithPete,32.0,975000.0,4.78,45,23,36,5,3,2,130,193.0,2,185.0,74.0,NL,SDN,8
1998,SmoltzJohn,31.0,7750000.0,2.9,145,54,173,10,17,3,503,681.0,0,210.0,75.0,NL,ATL,26
1998,SnyderJohn,24.0,170000.0,4.8,96,46,52,14,7,2,259,367.0,0,185.0,75.0,AL,CHA,14
1998,SpringerDennis,33.0,245000.0,5.45,120,70,46,21,3,11,347,517.0,8,185.0,70.0,AL,TBA,17
1998,SteinBlake,25.0,170000.0,6.37,117,83,89,22,5,9,352,538.0,0,210.0,79.0,AL,OAK,20
1998,StottlemyreTodd,33.0,4900000.0,3.51,146,63,147,20,9,9,484,674.0,0,195.0,75.0,NL,SLN,23
1998,SuppanJeff,23.0,214000.0,6.68,82,49,39,12,1,7,198,299.0,0,225.0,74.0,NL,ARI,13
1998,SwiftBill,37.0,425000.0,5.85,183,94,77,21,11,9,434,663.0,0,170.0,72.0,AL,SEA,26
1998,TapaniKevin,34.0,4000000.0,4.85,244,118,136,30,19,9,657,945.0,0,180.0,72.0,NL,CHN,34
1998,TelemacoAmaury,24.0,173000.0,3.94,127,53,60,13,6,9,363,519.0,1,220.0,76.0,NL,ARI,18
1998,TewksburyBob,38.0,1750000.0,4.79,174,79,60,19,7,13,445,635.0,0,200.0,76.0,AL,MIN,25
